,164402283777,"Assistant:: I've never dated a white woman. I've dated Asian, Black, Native American, Latina. Boss 1:: Oh so you're into the more exotic types? Boss 2:: Native American?  Where'd you find one of those? A conversation between my bosses (two high powered Hollywood producers) and their assistant (a white male) had during a meeting which I (an African American female) attended. Made me feel angry at the perpetuation of White as the status quo in beauty.  Made me feel like I didn't have a voice because they were talking about women like me as if they were outsiders.",,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,164377513860,,"microaggressions:Being in a class the first day, when the professor is trying to learn names. He asks the names of everyone who speaks. I speak; he doesn't ask my name. I notice he also doesn't ask any of the other Asian-appearing students their names when they speak, either. What, do we all look so alike you know you wouldn't be able to tell us apart, so you're not even going to bother learning our names? In class, college, female, Chinese-American. Made me feel like I was less than a person, and that my opinion didn't matter as much because of my race.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,164364569416,The gay couple who moved in next door are not as comically flamboyant as the gay people on TV. It's like they're not even trying.,(via microaggressions)(via microaggressions),1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
,164339858497,You talk white.,"As a young latina, this was expressed to me numerous times after displaying an 'extensive' vocabulary or my use of grammatically correct english. It also usually went hand in hand with ""you're not like the rest of them."" I felt angry, sad, despondent. I would go talk to my mom afterwards in my frustration and luckily she would tell me how wrong what they said was and that being intelligent was NOT exclusively 'white', supported with many examples of educated people of color.   (via microaggressions)(via microaggressions)",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
,164327210996,OMFG! It's like little Mexico beneath my floors! New neighbors moved in below us and all I hear are babies crying and the bass of latino music!,From a Facebook post from a fellow counseling colleague. (via microaggressions)(via microaggressions),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,164301802137,You look like you're going to...blow...something...up.,"Someone says to me as I'm wearing a scarf tied broadly around my head, covering my nose and mouth. (via microaggressions)(via microaggressions)",1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
,164289133481,I hate going into the city. There are so many black people and it's so ghetto... Not to be racist or anything.,At my school study hall in suburban USA. It made me feel stereotyped and ostracized for being a poor African American. (via microaggressions)(via microaggressions),1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,164271468467,I'm sure you can speak to this.,"Teacher, referring to me in a class discussing how race influences therapy. I'm the only Black person in the room. (via microaggressions)(via microaggressions)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,164271394862,I'm fine with gay people as long as they aren't gay around me.,"Boys in my homeroom having a conversation behind me. As an in the closet bisexual teen, it made me feel ashamed; like there was something wrong with me. (via microaggressions)(via microaggressions)",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
,164271357877,"There's African Americans and then there's black people. There's a difference. Like, Oprah is an African American, but some random black guy off the street doesn't deserve the title, you know?","My white friend to me, a half black person who could pass as white. (via microaggressions)(via microaggressions)",0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
,164271322572,Racism is only a problem now because minorities continue to think they're oppressed.,Comment made during a conversation about contemporary racism. (via microaggressions)(via microaggressions),0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
,154933701777,Can you move these chairs so I can sit down with my friend and eat?,"White woman to me, a black man. I was waiting in line to be seated at a restaurant in Washington DC.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,154906687580,,"I'm in an ethics class, and the topic of microaggressions came up today. I was astonished to discover that at least half the class believes that ""microaggressions aren't real"" because people ""are too sensitive and need to grow a thick skin"". The class, including my teacher, proceeded to mock microaggressions for the rest of the period.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
,154891544890,,"I, an Asian girl, was waiting with my mother on line in a New York County Court with a Hispanic family in front of us. A white male that was working there walked past us, completely ignored us and greeted another white male that was on line behind us with ""How can I help you, sir?"" Keep in mind we were all fluent in English.",0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
,154863305792,,"We are learning American history in college. We are focused on slavery and the Civil War during the lead up to the 2014 referendum. After the results a white, yes (Brexit) -voting classmate cries that ""I was trying to free us from slavery like blacks were in slavery."" This was after we studied several slave narratives which clearly illustrated the horrors that black people had to endure. Several other classmates nag the teacher about ""why we don't sussed like the South did.""",0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
,154848342572,Let the GIRL go pass.,"Said to me (an African American woman over the age of 30) by a young white male (under the age of 30) on the light rail; (on my way home from an Orioles game) when I refused to go under his arm to exit the train and I brought to his attention that he was impeding my passage, after saying ""excuse me"" numerous times and his refusal to move out of the way.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,154819417243,May I help you?,"A white man at Target when I approached my mom (a white woman), as if I (a black girl) was trying to take something from her. I felt like people don't know about interracial adoption",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
,154804215835,You talk like a white girl.,I have been told this many times because I use 'big' words when I am talking casually. I am a Black girl.,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,154776888242,,"Today at work, there was a Latino father and his children. Like children, they were playing and running around the store. My white boss comes up to me and says ""Hispanic people have absolutely no control over their kids.""",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,154762515893,"I mean it's morally wrong to fire people because they're gay, but that doesn't mean that it should be illegal!","My brother, a straight white man who has never had to fear discrimination in the workplace.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,154733942792,"Look, it's a dog walker. You have such a cool job!","A white woman in the lobby of my condo. To which I replied: ""These are MY dogs and I live here."" Her [totally oblivious] ""Oh! He does too!"" I shook my head and got into the elevator. It felt as if she were implying that a Afro-American person-much less a woman-could afford to live in this building.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,154719243650,Can I speak to a man?,A male library patron looking for car repair books. I don't have to be male (or know how to fix cars) to do my job of finding books for library patrons!,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,154690272592,,"A substitute teacher to my class of English as a Second Language students-  ""So what?  Are you all Mexicans?""  The kids came and told me the next day :(",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,154675269351,,"A microaggression I face on a daily basis is the lack of respect for my gender. People do not bother to ask about my pronouns, and assume that I am cisgendered. I am constantly called ma'am, miss, she/her, because my body is feminine shaped, even when i express more masculine, people try to push me into the box of cisgendered female, even though I am not. Also, on forms, there is often no box for pangender identity, or even to say that I am something that is not a man or a woman, or both. Society has no place for my identity, and conflates sex and gender, also saying that I must identify as cisgendered. I must jump through many hoops to have my pronouns, gender, and honorifics respected in most settings.",0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
,154645745332,,"My husband and I are both African American and have been together for over two years now. I have always known that he had previously dated a lot of women of other ethnicities. However, I was extremely shocked when he told me that he had always avoided black women in particular because they can be ""loud and aggressive"" and that he was happy that I wasn't like that all the time. He refused my rebuttal that there are women like that in all cultures. While I don't question his love for me, it is a constant worry that maybe he will find another woman who has all the same favorable qualities that I have but with fair skin, straight hair and light eyes. It drives me crazy that my appearance, his own appearance, is not the one he finds attractive.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,154629880637,,"I live in a European country. I am mixed black and white. I was overjoyed when I made another similarly mixed acquaintance. Until I realized she calls all Asians ""Chinese"" and states ""they're all the same to me."" I tried to reason with her several times but she just doesn't want to get why her comments are racist and unacceptable. She even called my Nepalese/German sister-in-law ""Chinese"" straight into her face, who was really offended (not because it's bad being Chinese, but due to this stereotyping). I am so shocked she doesn't know better and only realizes racism when it refers to herself.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,154601855310,But you are too strong to be raped.,"Friends upon hearing about my childhood experiences of sexual assault. My friends are trying to be supportive but in reality are expressing rape myths common in this society.  Rape is of course the result of weak women, and this comment enforces that myth.  Since I was a preschooler at the time I experienced sexual assault, it is doubly upsetting.  People want me to shut up about childhood sexual assault, and quite honestly, I do shut up.  That is one of the major purposes of micro aggressions - shutting us up.",1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1
,154586837167,,"I am female computer tech. Our departments gets phone calls; the caller has to select the computer techs. A couple of times a week, I answer the phone and am immediately asked to be transferred to the tech department. My male coworkers never have to assure callers that yes, indeed, they are techs. Just me. Better than the one guy who said he didn't want me to work on his computer; he wanted a REAL (male) computer tech.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,154560222465,,"Looking for clothes for my soon to be baby. Find several outfits with ""Little Genius"" on them all in blue and labeled ""Boy's"". Under girls and gender neutral clothing, only ""cute"", ""adorable"" etc. No girl geniuses. Seriously??",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
,154546412982,,"Office setting.  Insurance claims.  First day on job.  Three co-workers quote Shakespeare throughout the day.  Ask me if I studied Shakespeare in college and I replied ""no.""  They roll their eyes and someone comments: You have a normal name, Barbara. I am African American. I felt patronized.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
,154519404735,,"While at the copier,  the topic of homework completion came up with another teacher.  I tried explaining that many ESL students don't have the support at home due to parents not knowing English.  Her response was, ""Well they've been here long enough.  If they're in our country, they should speak our language. No excuses."" I could do no more than turn and leave. Our district is 16% English Language Learners - our building is roughly 25% students from non-English speaking households.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
,154505156999,,"The honor roll certificates are being given out in alphabetical order at my school. During a streak of Patels, one kid shouts ""We all know they'll all get As anyway! Who cares?""",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,154477261378,"If you like boys, why don't you just be a girl?","A work supervisor to me during a break. I then waste roughly a third of my break trying to explain that gender identity and sexuality are not inherently linked.  At the end of my explanations she laughs and says she still doesn't get it and that she doesn't really care; leaving me with five minutes left of my break. Because I live in a small town, most of my coworkers have known me since I was a child, and I've had to personally ask them to no longer call me by me birth name or use """"she/her"""" pronouns for me. Made me feel exasperated,frustrated,like some quirky game to be accessed at others' leisure instead of an actual human being.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,154462830475,,"I'm an Asian woman. Whenever there is another Asian woman in my workplace, I inevitably get called by her name, multiple times a day. One day, my write colleague told me ""You should realize how hard this is for me and stop caring so much!"" after calling me the other Asian girl's name. Saying ""I'm trying!"" or ""you know it's not racist"" doesn't help when you're not trying and it IS racist.",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
,154434292832,,"I am trying to get my fingerprints done at the first precinct in Virginia Beach so that I can complete a practicum experience with the court system in the fall. On my form I left my race blank because I equally identify as Latina and Asian. Before I even get to explain to the clerk why the space, which would allow for one letter, was blank, she chastises me for leaving it blank. I explain that I am biracial and that I don't know what to put down because I don't see a list of options for me to pick from. She rudely asks me ""Well what are you? What are you?!"" repeatedly. I calmly explain that I am equal parts Latina and Asian again, and she hastily replies ""We're just going to put Asian."" without my consent and without even attempting to see if there is a way for me to accurately document my identity.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
,154419404667,,"I am a straight, childfree female. My female friends are talking about how many kids they want. When it's my turn, I tell them I want no kids at all. There's a long, awkward silence during which time they stare at me like I'd flown down from the moon. Then one of the girls says, ""Well, you're one of those 'weird' ones, then"", implying that I'm a lesbian because I don't want children.",1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
,154390012805,,"It's a few years ago, but I am waiting on the NYC  subway when this young white man gets off the train wearing a T-shirt that says, ""If we had known it was going to be this much trouble, we would have picked the cotton ourselves.""  As a young black woman, you can imagine my total offense to his shirt and the message he sent to anybody and everybody who could read.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
,154374803493,,"I'm in a restaurant with my husband and child.  We're obviously a family.  The waiter is taking our order.  ""For you, Sir?"" to my husband.  ""For you, Miss?"" to me.  Why does my husband consistently get the honorific title, but I get only the diminutive title?  It happens to us at restaurants throughout my northern city.If I get a ""Miss"", then he should get a ""Mr.""If he gets a ""Sir"", then I should get a ""Ma'am"" or ""For the lady?""Actually, I'd prefer ""Doctor"".",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,154344447355,,"When entering an elevator with white people and I am the only woman of color, I quickly press the button correlated with the floor I need and slide backwards away from the buttons to avoid the entitlement of someone casually and rudely demanding I press the floor they need without so much as a thank you. I am not the elevator operator. Further, their index fingers appear to be fully functionally. #idonotworkforyou",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,154329051599,,"When I get mail, for me, addressed to Mrs. [Husband's firstname & surname]. I am not my husband; I am an individual. And I don't even share my husband's surname!",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,154300508319,,"When I started working in my first industry role, I felt pretty grown up. But not only was I sexually harassed throughout my time there, I got told that I was the 'ethnic diversity' of the company. When I left they said they'd have to hire another non-white person to keep it balanced.",0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
,154285438422,,"When I asked for a promotion my colleagues assert that the graduate students are ""afraid of me."" This is not reflected in my teaching reviews or conversations with the many great graduate students in the department. It is enough for them to just say this, with no evidence, to deny promotion. They are straight and white. I am not.",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,154258600036,I don't like short hair on girls.,"Random older men to me, a woman, when I got an undercut for the first time. In a tone of voice that suggests they think their word is law.",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,154244574097,,"Enjoying a family reunion with my husbands family.  I am the only one ethnically different - Hispanic.  I received a bug bite on my cheek with a significant swelling and redness. My sister-in-law of Swedish decent says, ""I'm surprised someone like you with such dark skin is so sensitive.  I didn't think dark skin was as sensitive as light skin.""",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,154217654560,,"While working in groups at school, one of my group members says something along the lines of ""Boys are smarter than girls. It's true."" I tell him that's sexist, and he says to me ""Well you're sexist!""I am an incredibly bright teenage girl talking to a boy of the same age who is definitely not what you would call a good student.It made me feel oppressed, like no matter what I did people would just ignore it and look down on me.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,154203327536,,A coworker complained to my supervisor after I referred to myself as a dyke (my language of choice for my orientation) in the lunch room. I was told that this is unprofessional language by my supervisor.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,154174860596,,I (a lesbian) requested training for my coworkers on working with LGBTQ clients after noticing a number of microaggressions at work. I was told that this was not necessary. A gay male colleague requested the same thing two months later after observing similar events. He was told it would occur eventually but there were more immediate priorities. A straight male colleague requests this and it is immediately organized.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,154160577450,,"I'm working at my computer and my medical director, an MD, is standing beside me to show me how to operate a software task.  The hum of the computer makes it harder for my hearing aids to distinguish words, plus her mouth is two feet above me.  She also has a high-pitched, soft voice. She says a two-word phrase, but I can't hear it.  I say, ""What was that?""  She repeats it, without changing her words or volume.  I say, ""Sorry, I didn't catch that.""  Instead of changing her phrase, writing the 2 words down, or showing me on the keyboard, she leans down, puts her mouth to my ear (and my hearing aid) and screams-and I do mean screams- ""CLOSE IT!""  My head was ringing for the next 10 minutes.",0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
,154132511100,You like the amazons...,A facebook friend on a post congratulating Serena and Venus Williams.,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,154117918014,"She's Mexican, she can be our maid.",My white step grandmother talking about me when I visited her house i felt like i was being made the butt of a joke because of my race.,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,154089135737,,"I mention to a co-worker that I grew up in a trailer park, and she says, ""But you're so smart!""",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,154074611190,,"My husband and I had just moved to Dallas. We went for a walk in a historic shopping district where we came upon a man and his son playing guitars. They sounded really good so we put a $5 bill in their tip jar. Almost immediately, the son pipes up, ""I thought Black people only liked rap music!"" The father laughed nervously and said his son was just joking. I wanted to snatch my $5 bill back, but we just walked away.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,154044857556,,"I'm biracial, and visibly 'foreign looking'. I've been living in Denmark for nearly 3 years now, and German is taught as a second foreign language, so I've been learning German from scratch for 3 years. Every teacher I've had (I've had 3) is either suprised I can do well at German, and two have both, at least once, singled me out in the class in accusations of plagiarism in regards to German assignments, because it was deemed unlikely that I was capable of writing the material myself.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,154028801162,What are you?,"I'm a mixed-race American, and I get asked this question all the time by people I've either just met, or haven't said a word to in my whole life.  People just walk up to me and ask ""What are you?"" If I'm too tired to come up with something witty and just answer the implied question (""what is your race?"") they usually say something back like ""That's a beautiful mix!""",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
,154000858845,"It was cleaner when white people lived here. Then the Blacks came in and now look! There's trash all over the streets, dogs running loose, and the smell of smoke every sunny day.",,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
,153986025988,"Stop tucking your hair into your hat, you'll attract a lot of lesbians that will want to be your girlfriend.","My grandmother, as though it were the worst thing that could happen to anybody at all.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,153959502416,,"Sometimes when I say I'm from Detroit, people's tone of voice becomes uneasy. They might even cringe. One even said that they never guessed, as though where one lives should be obvious. It's a shame that people think I'm a criminal just because of where I live.",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
,153945215239,Did you get this job because you're pregnant?,A male patron to me while I was working in the Children's Room at a Public Library.,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
,153917670793,,"I was in my ninjutsu (martial arts) class and I was a little off task and talking instead of training. One of my senseis comes over and says to me and the two boys I was talking to to do twenty push ups as our punishment. (This is a very common punishment in our dojo.)I was the only one who could even get my KNEES OFF THE FLOOR. He then starts pushing down on my back to make push ups a punishment as intended instead of just exercise. I continue doing good push ups. When we finish, he says to the two boys ""you two need to step up your game, you let a GIRL beat you. I am am a higher rank than both of them and have been doing martial arts for much longer than them. Yet the fact that I am a girl somehow means that they are automatically stronger than me?!? WTF?",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
,153903323232,,"That time in sixth grade, when i was just hitting puberty and still didn't know how to live with it. Didn't shave my armpits because i didn't feel the need to. Until one day, the two boys who sat behind me in class kept giggling and making jokes about it. They would lean in close just to look, and laugh to each other when they leaned back again. The second i came home all those years ago, me, a then thirteen year old girl stepped into the shower, and shaved all my body hair.",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
,153874997125,,"My mother- and sister-in-law once told me that being vaccinated as a child is ""probably what's 'wrong' with"" me. I'm pretty introverted and 98% sure I'm on the autism spectrum. This is NOT a thing I've ever discussed with them.Like they think of me as a disorder, and would never accept me as just another human being with a different neurotype.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
,153860506652,,"In an elective class in high school, a group of us students were talking about laws regarding sexting. I asked hypothetically if I would get in trouble if I had naked pictures of myself in my backpack. The teacher who was near me, muttered  ""that's not what you'd have in your backpack"" I was genuinely confused as to what he was getting at, and asked him what he meant, he said ""oh you know what I mean"" and just to make sure there was zero ambiguity he added ""a bomb!"" Growing up south Asian in a small town in the south, I was used to being made to feel guilty because of my ethnicity and presumed religious beliefs, but something about how blatant and irrelevant to the conversation his comment was, really affected me. It made me feel so isolated and hated.",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
,153831879987,,"In a class during junior year of high school, our teacher was showing us pictures of skylines from various countries. One of the pictures was incorrectly labeled Mumbai. When I corrected her and said it was actually a picture of Dubai in the United Arab Emirates , no one reacted. Thinking I might not have been loud enough I said it again. A classmate next to me accusatorially asked me why I knew that. Apparently even knowing basic geography about the Middle East is suspicious if you're brown.",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
,153817239124,"Can you provide specific examples of the sexism and transphobia you have experienced, so the board can decide if training is necessary.",Response from the Board of Directors to my request for anti-sexism and anti-transphobia for a queer organization I belong to.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
,153788671737,,"I'm a female programmer for 7 years now and nothing ruins my day more than hearing my own mother say that she always thought that men are better at programming. When I asked her why she said ""they just are"". I said nothing about how this bothered me, it would just start an argument.",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
